42431156,593816275,0,secondary,164.049
42431165,42428458,1,residential,111.453
42431165,42445534,1,secondary,76.528
42431168,42431165,1,residential,178.761
42431168,42437618,1,primary,86.025
42431177,42452485,0,primary,77.809
42431177,42448930,0,primary,74.894
42431180,42427852,1,residential,84.98
42431186,1506445746,1,residential,205.947
42431186,42435360,0,secondary,81.484
42431186,42435359,0,secondary,252.716
42431193,5004570644,1,residential,23.361
42431193,5004570630,1,residential,84.705
42431200,3099326117,1,residential,13.566
42431200,42453216,1,secondary,79.668
42431201,2141026544,1,residential,128.789
42431203,42431207,1,residential,265.168
42431203,42437211,1,primary,79.993
42431207,42431210,1,residential,138.244
42431207,42435755,0,secondary,79.627
42431207,42435746,0,secondary,80.041
42431210,42447317,0,residential,79.448
42431210,42437218,0,residential,79.867
42431228,42431230,0,residential,38.181
42431230,42431228,0,residential,38.181
42431230,42453669,0,tertiary,119.965
42431230,42431234,0,tertiary,81.781
42431230,42458728,0,tertiary,133.151
42431234,42431230,0,tertiary,81.781
42431234,42429222,0,tertiary,96.653
42431234,42453354,1,residential,129.629
42431242,42437923,0,tertiary,176.42
42431242,42437925,0,tertiary,130.736
42431242,42427870,0,secondary,118.851
42431242,42429222,0,secondary,117.052
42431252,42446609,0,tertiary,83.864
42431252,42446604,0,tertiary,176.673
42431252,42431257,0,secondary,52.564
42431252,42427870,0,secondary,122.114
42431257,42446609,0,secondary,82.745
42431257,42440494,0,primary,84.761
42431257,42431260,0,primary,181.138
42431257,42431252,0,secondary,52.564
42431257,1764626366,1,primary,85.762
42431260,42440499,0,tertiary,85.316
42431260,3718637426,0,residential,81.471
42431260,42431257,0,primary,181.138
42431273,42431531,1,residential,35.417
42431273,42431275,1,residential,110.87
42431275,42436384,1,residential,49.748
42431293,42425232,1,secondary,138.602
42431293,42443263,0,secondary,571.432
42431447,42421993,0,secondary,81.613
42431447,42435316,0,secondary,77.302
42431452,4597668035,1,residential,14.138
42431452,42437018,1,secondary,81.001
42431453,42434354,0,tertiary,80.831
42431453,42434352,0,tertiary,86.931
42431453,42431452,1,residential,150.002
42431459,42449890,0,primary,81.317
42431459,42440729,0,primary,87.148
42431459,42431453,1,residential,154.116
42431461,42431459,1,residential,138.844
42431464,42440737,1,primary,87.141
42431464,42431461,1,residential,77.304
42431467,42431464,1,residential,76.592
42431470,42431467,1,residential,152.943
42431470,42439323,1,primary,80.593
42431482,589100791,0,residential,318.737
42431482,42437830,0,primary,79.726
42431482,42440754,0,primary,87.308
42431490,42440710,1,secondary,85.831
42431490,42430255,1,residential,309.999
42431491,42431490,1,residential,184.926
42431491,42438784,1,residential,85.189
42431497,42429388,1,secondary,47.074
42431497,42429378,1,residential,86.586
42431500,42429390,1,residential,73.946
42431500,4492821529,1,residential,26.263
42431503,42436427,1,residential,69.938
42431505,42431503,1,residential,80.023
42431505,42436159,1,residential,71.482
42431508,42431505,1,residential,138.426
42431508,42454758,1,residential,68.165
42431517,42436968,1,residential,146.594
42431517,42431519,1,residential,63.055
42431519,42431773,0,residential,135.475
42431519,42431524,1,residential,71.132
42431519,42430761,0,residential,111.332
42431524,42431777,1,residential,136.172
42431524,42430782,1,residential,33.012
42431528,42430791,1,residential,36.566
42431528,42431273,1,residential,65.687
42431531,42431536,1,residential,74.359
42431531,42431275,1,residential,80.958
42431536,42431797,1,residential,136.031
42431536,339044224,1,residential,83.306
42431544,42440951,1,secondary,79.582
42431549,42430378,1,residential,273.979
42431549,42440020,1,secondary,78.802
42431556,42428328,1,residential,133.113
42431556,42435714,1,secondary,86.828
42431560,42431556,1,residential,274.046
42431560,42440960,1,primary,80.84
42431563,42455643,1,primary,85.276
42431563,42431560,1,residential,273.898
42431602,42443588,1,residential,67.431
42431602,272195271,0,residential,146.182
42431602,4878831008,0,residential,75.486
42431611,272195271,0,residential,162.696
42431611,42431614,0,residential,125.33
42431611,42445356,1,secondary,65.562
42431614,42431617,0,secondary,168.582
42431614,42449600,1,secondary,74.345
42431614,42431611,0,residential,125.33
42431617,4015418422,1,residential,78.086
42431617,42431614,0,secondary,168.582
42431617,42431626,0,secondary,178.147
42431626,246858448,0,secondary,27.618
42431626,42431617,0,secondary,178.147
42431629,42431630,0,residential,25.007
42431629,246858448,0,residential,79.287
42431630,42446814,1,residential,78.393
42431630,42431629,0,residential,25.007
42431630,42445291,0,residential,169.896
42431643,42434338,1,residential,125.687
42431643,42432974,0,secondary,81.162
42431643,42432970,0,secondary,80.612
42431649,42429970,1,secondary,79.8
42431649,42431650,1,residential,154.33
42431650,596775963,1,residential,143.733
42431650,42445972,1,secondary,79.59
42431652,42431654,1,residential,145.551
42431652,42455666,1,secondary,79.713
42431654,42431656,1,residential,154.265
42431654,42429976,1,secondary,79.524
42431656,42431659,1,residential,215.739
42431656,42449985,1,primary,79.527
42431659,42429981,1,primary,79.316
42431659,42431661,1,residential,228.136
42431661,42427972,1,residential,216.014
42431661,42455675,1,primary,79.473
42431666,42432805,0,secondary,82.482
42431666,374463910,0,secondary,146.245
42431671,42437423,1,secondary,80.091
42431671,42431674,1,residential,154.31
42431674,42445994,1,secondary,78.858
42431674,596776017,1,residential,144.245
42431677,42455694,1,secondary,78.657
42431677,42431678,1,residential,144.855
42431678,42431680,1,residential,154.457
42431678,42437433,1,secondary,80.119
42431680,42449991,1,primary,78.982
42431680,42431681,1,residential,216.011
42431681,42437445,1,primary,80.153
42431681,42431684,1,residential,227.927
42431684,42427991,1,residential,216.362
42431684,42455695,1,primary,79.093
42431724,42445578,1,residential,72.761
42431724,42431729,1,residential,275.43
42431729,42439164,0,residential,108.489
42431729,42427939,1,residential,124.424
42431773,42431519,0,residential,135.475
42431773,42430205,1,residential,72.04
42431773,42430187,1,residential,76.03
42431777,42431773,1,residential,70.21
42431785,42429701,1,residential,40.133
42431789,42446902,1,residential,151.061
42431789,42431785,1,residential,33.775
42431793,4618691808,1,residential,13.049
42431793,42431531,1,residential,137.159
42431793,42430796,1,secondary,46.561
42431797,42430803,1,residential,84.565
42431797,42431793,1,residential,76.724
42431802,42431797,1,residential,58.617
42431802,4841945995,1,residential,10.46
42431804,4841945993,1,residential,24.688
42431804,42457728,1,residential,136.732
42431805,42431804,1,residential,73.033
42431805,42436400,1,residential,121.555
42431812,42431805,1,residential,73.428
42431812,42457421,1,residential,136.489
42431814,42431812,1,residential,76.141
42431814,42436407,1,residential,69.088
42431822,42431814,1,residential,73.495
42431844,42435578,1,secondary,95.498
42431844,42431822,1,residential,36.101
42431868,42437536,1,residential,133.768
42431868,42428529,1,residential,149.633
42431875,42437536,1,residential,172.243
42431875,42431868,1,residential,82.511
42431877,42431875,1,residential,24.792
42431877,42431889,0,residential,56.423
42431889,42431898,0,residential,61.469
42431889,42431877,0,residential,56.423
42431889,42444360,1,residential,91.327
42431898,42431902,0,residential,133.989
42431898,42431889,0,residential,61.469
42431898,42433834,0,primary,64.932
42431898,42421960,0,primary,252.334
42431902,42431898,0,residential,133.989
42431902,370880739,1,primary,75.111
42431990,42435910,0,residential,74.435
42431990,4158807592,1,residential,68.099
42431992,42431990,1,residential,86.284
42431992,42437124,0,secondary,71.583
42431992,42437753,0,secondary,76.835
42432000,42437773,0,residential,99.72
42432000,42427744,0,residential,258.587
42432002,42434833,1,residential,24.523
42432002,42432000,1,residential,210.722
42432054,42429647,1,residential,78.929
42432054,1918039896,1,residential,142.63
42432057,42437109,1,primary,137.779
42432060,805771586,1,primary,143.453
42432060,42432063,1,residential,43.405
42432063,42432066,1,residential,68.042
42432063,1919595914,1,residential,141.7
42432066,42437096,1,residential,137.2
42432066,42432068,1,residential,74.277
42432068,42437084,0,primary,137.31
42432068,1919595929,0,primary,141.159
42432068,42432071,1,residential,71.743
42432071,1919595924,1,residential,140.917
42432071,42432073,1,residential,76.291
42432073,42437078,1,residential,137.548
42432073,42432075,1,residential,76.835
42432075,3670609093,1,residential,76.4
42432075,1919595921,1,residential,141.423
42432078,42437067,1,residential,137.915
42432078,42427352,1,residential,79.457
42432082,1773082408,1,residential,10.614
42432082,42437608,1,primary,51.388
42432083,1918039877,0,secondary,140.963
42432083,42437113,0,secondary,138.772
42432085,42452067,0,secondary,108.549
42432085,42432184,1,residential,98.028
42432085,42429754,0,secondary,100.092
42432091,42427337,1,residential,83.377
42432094,42432091,1,residential,151.064
42432094,42432095,1,residential,76.387
42432094,3630249566,1,residential,86.257
42432095,42447428,1,residential,113.933
42432095,42432097,1,residential,76.06
42432097,486867534,1,primary,96.892
42432099,42432097,1,residential,71.927
42432099,486867513,0,residential,96.936
42432099,42452084,0,residential,111.611
42432102,42432099,1,residential,73.233
42432102,42440686,1,residential,110.039
42432103,42432102,1,residential,68.47
42432103,486867490,1,residential,98.532
42432105,42432103,1,residential,43.881
42432105,42429762,1,primary,100.235
42432108,42437996,1,primary,110.173
42432111,42429644,1,residential,79.269
42432111,486867432,1,residential,99.349
42432127,42430147,1,residential,21.028
42432127,42439527,1,residential,157.715
42432135,42436770,1,residential,30.68
42432135,42432127,1,residential,75.245
42432142,42436770,1,primary,73.162
42432142,42442276,0,tertiary,164.161
42432142,42452026,0,tertiary,122.245
42432142,42432135,1,residential,69.442
42432148,42433574,1,residential,123.775
42432148,42432142,1,primary,80.019
42432152,42442273,1,residential,163.104
42432152,42432148,1,primary,77.143
42432156,42432152,1,primary,75.316
42432156,42449570,1,residential,123.082
42432161,42442255,1,residential,164.882
42432161,42428438,1,primary,80.746
42432165,42445489,1,primary,134.732
42432165,42432161,1,primary,80.848
42432171,42427327,1,residential,29.618
42432171,42439207,1,residential,138.836
42432174,42432171,1,residential,50.689
42432174,42430038,1,residential,79.187
42432178,42432174,1,residential,75.531
42432178,42432282,1,residential,129.271
42432181,42432178,1,residential,72.983
42432181,42430030,1,residential,88.549
42432184,42437589,0,primary,116.625
42432184,1773076513,0,primary,74.22
42432184,42432181,1,residential,87.14
42432191,42430237,0,secondary,46.512
42432191,42432194,0,secondary,73.948
42432191,42436856,1,residential,61.533
42432194,42432199,0,secondary,76.019
42432194,42430241,1,residential,108.924
42432194,42432191,0,secondary,73.948
42432199,42432201,0,secondary,75.422
42432199,42432194,0,secondary,76.019
42432199,42433269,1,residential,104.536
42432201,42432199,0,secondary,75.422
42432201,42430828,0,secondary,77.592
42432205,42432208,0,secondary,60.039
42432205,42430828,0,secondary,73.973
42432208,42432211,0,secondary,57.222
42432208,42432205,0,secondary,60.039
42432208,42439073,1,residential,107.638
42432211,42432208,0,secondary,57.222
42432211,42454742,1,residential,155.109
42432211,42429378,0,secondary,75.473
42432214,42435596,1,secondary,48.387
42432218,42432220,0,residential,72.271
42432218,42439730,0,tertiary,30.641
42432220,42439362,1,residential,104.241
42432220,42432223,0,residential,100.029
42432220,42432218,0,residential,72.271
42432223,42442710,0,secondary,51.243
42432223,2075592658,0,secondary,21.745
42432223,42432220,0,residential,100.029
42432226,42432228,1,residential,83.933
42432226,42455238,0,tertiary,75.165
42432226,42455234,0,tertiary,76.351
42432228,42433030,0,secondary,78.494
42432228,42433035,0,secondary,78.729
42432238,42435435,0,residential,67.249
42432238,1773055865,1,residential,110.68
42432241,42432238,1,residential,54.042
42432244,42432241,1,residential,77.335
42432244,42438034,1,residential,71.979
42432246,42432244,1,residential,146.799
42432246,42435451,0,primary,77.391
42432246,42440804,0,primary,71.368
42432250,42432246,1,residential,129.23
42432250,42435456,1,residential,77.191
42432282,42452056,1,secondary,73.422
42432282,42432250,1,residential,141.136
42432302,42430034,1,residential,84.599
42432302,42442230,1,residential,72.629
42432305,42432302,1,residential,163.719
42432305,42435477,1,residential,76.746
42432308,1918039901,1,residential,16.595
42432308,42435491,1,primary,67.544
42432352,42432395,1,secondary,64.943
42432352,595703226,1,secondary,56.57
42432376,42432352,1,residential,44.621
42432395,42456711,1,secondary,47.884
42432395,42432376,1,residential,53.255
42432436,42432438,1,residential,154.454
42432436,42446488,1,secondary,78.382
42432438,561042200,1,residential,144.625
42432438,42445916,1,secondary,84.3
42432444,42446949,1,secondary,78.637
42432444,42432451,1,residential,157.552
42432451,42449945,1,primary,85.869
42432451,42432458,0,residential,80.127
42432458,42432464,0,residential,132.681
42432458,42432451,0,residential,80.127
42432464,42432540,1,residential,171.401
42432464,42432458,0,residential,132.681
42432464,42442935,1,primary,79.1
42432540,593886253,0,residential,64.458
42432540,593886226,0,residential,19.887
42432540,42445804,1,residential,170.702
42432548,3829625863,1,primary,13.898
42432556,42435275,0,secondary,86.627
42432556,42435283,0,secondary,80.6
42432556,42432558,1,residential,273.256
42432558,42443336,1,primary,86.785
42432558,42432564,1,residential,273.293
42432564,42442445,1,primary,80.459
42432564,1061531757,1,primary,47.631
42432572,42424032,0,secondary,89.652
42432572,42441654,0,secondary,82.492
42432580,42430356,1,secondary,311.226
42432580,42443528,1,secondary,79.901
42432585,42428307,1,secondary,72.516
42432585,42439996,1,secondary,79.627
42432589,42435684,1,secondary,79.908
42432589,42432594,1,secondary,273.244
42432594,42432598,1,secondary,273.646
42432594,42443532,1,primary,79.86
42432598,42440170,1,primary,79.784
42432598,42430698,1,secondary,273.853
42432659,42432665,0,residential,85.229
42432659,4207863943,1,secondary,84.981
42432659,2141026518,0,secondary,265.723
42432665,42432669,0,residential,79.354
42432665,42432659,0,residential,85.229
42432669,2141026495,1,residential,267.591
42432669,42432665,0,residential,79.354
42432679,42429507,1,residential,74.189
42432679,42448578,1,residential,71.621
42432693,42430344,1,secondary,311.514
42432693,42443556,1,secondary,79.12
42432700,42432703,1,secondary,273.742
42432700,42435675,1,secondary,79.69
42432703,42432706,1,secondary,273.85
42432703,42443561,1,primary,79.658
42432706,42455761,1,primary,80.461
42432706,42430685,1,secondary,274.985
42432720,42432722,0,residential,71.674
42432722,42432720,0,residential,71.674
42432722,42445046,1,residential,80.214
42432736,42432737,1,residential,137.531
42432736,42421728,0,secondary,85.977
42432736,42435341,0,secondary,80.395
42432737,42447295,0,residential,80.078
42432737,42421731,0,residential,86.442
42432737,42432744,1,residential,135.291
42432744,42432756,1,residential,272.6
42432744,42421737,1,primary,86.262
42432756,1061531717,1,residential,239.586
42432756,42442565,1,primary,79.329
42432764,42441910,1,residential,78.558
42432785,1764400286,0,primary,10.49
42432785,1764400310,1,primary,30.381
42432785,1764400298,0,primary,18.785
42432789,1764400286,0,primary,116.551
42432789,42427859,0,primary,122.761
42432789,42445635,0,tertiary,209.659
42432795,42429215,0,primary,124.514
42432795,42437921,0,tertiary,209.875
42432795,42427859,0,primary,117.395
42432799,42440079,0,tertiary,140.489
42432799,42441009,1,secondary,69.779
42432799,42432802,0,secondary,82.296
42432802,42441007,1,residential,129.854
42432802,42432805,0,secondary,77.548
42432802,42432799,0,secondary,82.296
42432805,42432802,0,secondary,77.548
42432805,42431666,0,secondary,82.482
42432818,42432825,0,primary,154.984
42432818,42431544,1,secondary,85.516
42432818,42430384,0,primary,310.93
42432825,42432818,0,primary,154.984
42432825,596775935,0,primary,144.353
42432825,42445947,1,secondary,87.447
42432834,42456598,1,secondary,87.097
42432834,596775935,0,primary,19.929
42432834,42432847,0,primary,146.835
42432847,42432834,0,primary,146.835
42432847,42443614,1,secondary,85.868
42432847,42432856,0,primary,153.457
42432856,42449971,1,primary,87.83
42432856,42432861,0,primary,216.72
42432856,42432847,0,primary,153.457
42432861,42442960,1,primary,85.019
42432861,42423564,0,primary,76.262
42432861,42432856,0,primary,216.72
42432871,42432875,0,residential,37.881
42432871,2711029280,0,secondary,216.99
42432871,42440567,0,residential,86.483
42432871,42454660,0,secondary,85.423
42432875,42432871,0,residential,37.881
42432882,42429946,1,residential,156.094
42432882,42454538,0,residential,113.936
42432889,595703198,0,secondary,18.361
42432889,2141026506,0,residential,15.629
42432889,42446775,1,primary,85.001
42432894,42435766,1,residential,207.188
42432894,595703198,1,tertiary,95.973
42432894,42432897,0,secondary,93.234
42432897,42432900,0,secondary,93.71
42432897,42439851,1,secondary,106.402
42432897,42432894,0,secondary,93.234
42432900,42432897,0,secondary,93.71
42432900,42435775,1,residential,110.693
42432900,42429735,0,secondary,93.388
42432905,42435785,1,residential,13.249
42432905,42432908,0,secondary,25.598
42432905,42429735,0,secondary,93.599
42432908,42432917,0,secondary,68.559
42432908,42432905,0,secondary,25.598
42432908,42435794,0,secondary,58.089
42432908,42435785,0,secondary,21.552
42432917,42435794,1,residential,35.535
42432917,42432908,0,secondary,68.559
42432917,42432926,0,secondary,93.622
42432926,42438920,1,residential,51.696
42432926,42432928,0,secondary,95.497
42432926,42432917,0,secondary,93.622
42432928,42432926,0,secondary,95.497
42432928,42438920,1,residential,80.287
42432928,42435803,1,residential,135.45
42432928,42432929,0,secondary,85.169
42432929,42432931,0,secondary,85.834
42432929,42440144,0,primary,137.141
42432929,42435805,0,primary,135.773
42432929,42432928,0,secondary,85.169
42432931,42432932,0,secondary,80.427
42432931,42432929,0,secondary,85.834
42432931,42440146,1,residential,139.046
42432932,42427519,1,residential,69.75
42432932,42432933,0,secondary,79.683
42432932,42432931,0,secondary,80.427
42432933,42432932,0,secondary,79.683
42432933,42435814,0,residential,111.58
42432933,42432936,0,secondary,81.086
42432936,42432949,0,secondary,315.56
42432936,42432933,0,secondary,81.086
42432949,42432950,0,secondary,80.503
42432949,42432936,0,secondary,315.56
42432950,42435837,1,residential,126.633
42432950,42432949,0,secondary,80.503
42432950,42439588,0,secondary,87.522
42432954,42439590,1,residential,21.682
42432954,42432955,0,secondary,80.152
42432954,42439588,0,secondary,87.095
42432955,42432954,0,secondary,80.152
42432955,42432956,0,secondary,79.467
42432956,42435981,1,residential,48.789
42432956,42432955,0,secondary,79.467
42432956,42432957,0,secondary,80.837
42432957,42432960,0,secondary,79.809
42432957,42432956,0,secondary,80.837
42432960,42432957,0,secondary,79.809
42432960,42433789,1,residential,75.244
42432960,42432961,0,secondary,81.387
42432961,42447389,0,tertiary,111.789
42432961,42439601,0,tertiary,88.85
42432961,42432963,0,secondary,328.005
42432961,42432960,0,secondary,81.387
42432963,42434259,0,secondary,140.127
42432963,42434255,0,secondary,88.419
42432963,4205440426,0,secondary,85.212
42432963,42432961,0,secondary,328.005
42432967,4205440426,0,secondary,79.539
42432967,42448661,1,residential,140.874
42432967,42432970,0,secondary,79.287
42432970,42427881,1,tertiary,158.454
42432970,42432967,0,secondary,79.287
42432970,42431643,0,secondary,80.612
42432974,42427881,1,residential,31.581
42432974,42431643,0,secondary,81.162
42432974,4205440429,0,secondary,80.511
42432980,42442645,1,residential,189.504
42432980,2504882506,0,secondary,82.799
42432980,42432983,0,secondary,82.821
42432983,42432985,0,secondary,85.087
42432983,42432980,0,secondary,82.821
42432985,42442651,0,primary,154.086
42432985,42432990,0,secondary,170.03
42432985,42439673,0,primary,98.549
42432985,42432983,0,secondary,85.087
42432990,42456979,0,residential,45.577
42432990,42442656,1,residential,110.321
42432990,42432992,0,secondary,82.648
42432990,42432985,0,secondary,170.03
42432992,42432994,0,secondary,80.376
42432992,42432990,0,secondary,82.648
42432992,42439711,1,residential,94.156
42432994,42438257,1,residential,72.597
42432994,42432999,0,secondary,82.807
42432994,42432992,0,secondary,80.376
42432999,42432994,0,secondary,82.807
42432999,42433011,1,secondary,68.451
42432999,42446919,1,residential,77.659
42433011,42442671,1,secondary,49.88
42433011,2075596386,1,residential,78.22
42433014,2075596386,1,residential,30.657
42433014,42442684,0,secondary,94.866
42433014,42442671,0,secondary,57.784
42433017,42433014,1,secondary,37.189
42433020,42433024,0,secondary,84.688
42433020,561035378,1,residential,184.92
42433020,42433017,1,secondary,95.087
42433024,42442697,1,residential,109.278
42433024,42433020,0,secondary,84.688
42433024,42433027,0,secondary,89.778
42433027,2499803009,0,secondary,20.243
42433027,561035380,0,secondary,126.903
42433027,42433024,0,secondary,89.778
42433027,42437319,1,tertiary,143.771
42433030,42455234,0,residential,62.115
42433030,42432228,0,secondary,78.494
42433030,561035381,0,residential,66.762
42433030,2499803009,0,secondary,97.479
42433035,561035382,0,tertiary,23.072
42433035,42455238,0,tertiary,107.1
42433035,42428980,1,secondary,81.622
42433035,42432228,0,secondary,78.729
42433041,42454622,1,residential,129.898
42433041,42433043,1,secondary,79.357
42433043,42428985,1,residential,72.061
42433043,42433044,0,secondary,76.198
42433043,42428984,1,secondary,106.578
42433044,42455245,1,residential,134.003
42433044,42429466,0,secondary,80.776
42433044,42433043,0,secondary,76.198
42433046,42454611,1,residential,133.909
42433046,42433057,0,secondary,82.115
42433046,42429466,0,secondary,82.683
42433057,42446337,1,residential,118.863
42433057,42433046,0,secondary,82.115
42433057,42433058,0,secondary,85.321
42433058,42436807,1,residential,133.945
42433058,42433060,0,secondary,79.087
42433058,42433057,0,secondary,85.321
42433060,42449631,1,residential,118.998
42433060,42433062,0,secondary,79.723
42433060,42433058,0,secondary,79.087
42433062,42452147,1,secondary,134.779
42433062,42433064,0,secondary,81.875
42433062,42433060,0,secondary,79.723
42433064,42449637,1,secondary,119.015
42433064,42428086,0,secondary,79.492
42433064,42433062,0,secondary,81.875
42433066,42444069,0,primary,118.831
42433066,42444060,0,primary,134.141
42433066,42433068,0,secondary,72.991
42433066,42428086,0,secondary,88.307
42433068,42433069,0,secondary,77.731
42433068,42433066,0,secondary,72.991
42433068,42449639,1,residential,118.92
42433069,42438199,0,residential,118.762
42433069,42438189,0,residential,133.717
42433069,42433072,0,secondary,74.736
42433069,42433068,0,secondary,77.731
42433072,42455259,1,residential,133.845
42433072,42433075,0,secondary,76.31
42433072,42433069,0,secondary,74.736
42433075,42433077,0,secondary,86.91
42433075,42433072,0,secondary,76.31
42433075,42449644,0,residential,118.426
42433075,42454102,0,residential,134.118
42433077,42445675,1,residential,134.191
42433077,42433080,0,secondary,86.675
42433077,42433075,0,secondary,86.91
42433080,42436293,1,tertiary,118.66
42433080,42433097,0,secondary,79.223
42433080,42433077,0,secondary,86.675
42433097,42455335,1,residential,133.934
42433097,42433107,0,secondary,79.417
42433097,42433080,0,secondary,79.223
42433107,42449654,1,residential,119.33
42433107,42433115,0,secondary,76.017
42433107,42433097,0,secondary,79.417
42433115,42433107,0,secondary,76.017
42433115,1762221470,0,secondary,81.401
42433115,42455337,1,residential,133.893
42433138,42427769,0,secondary,53.672
42433138,42427773,0,tertiary,113.154
42433138,42433151,0,secondary,24.867
42433151,42453586,0,secondary,40.976
42433151,42433138,0,secondary,24.867
42433151,42451932,0,secondary,81.102
42433161,2141026500,1,residential,228.427
42433163,3099327974,1,residential,78.005
42433165,3099326121,1,residential,176.861
42433173,2141026546,1,residential,33.208
42433205,42433212,1,residential,57.819
42433205,42433231,1,residential,12.496
42433212,42433218,1,residential,62.363
42433212,42452620,1,residential,107.895
42433218,42433243,0,primary,30.451
42433218,3350498747,0,primary,106.422
42433229,42422283,0,primary,101.187
42433229,42444271,0,primary,118.723
42433231,5378284711,1,residential,104.7
42433231,42433229,1,residential,81.714
42433237,42433231,1,residential,56.922
42433237,42433212,1,residential,22.313
42433243,42433237,1,residential,61.828
42433243,42433218,0,primary,30.451
42433243,42438476,0,primary,91.403
42433252,42442549,1,primary,79.708
42433256,42431104,1,residential,134.451
42433256,42441889,1,residential,83.699
42433260,42433286,1,residential,53.463
42433261,42433286,1,residential,39.976
42433261,4679523598,1,residential,121.811
42433264,42433261,1,residential,72.834
42433264,42432194,1,residential,121.466
42433269,42433264,1,residential,73.395
42433269,42430813,1,residential,33.953
42433272,42430824,1,residential,18.573
42433272,42430818,1,residential,25.87
42433275,42449076,1,residential,135.601
42433281,42430235,1,residential,145.989
42433281,1692433942,1,residential,77.484
42433282,42433260,1,residential,39.696
42433286,42433822,1,residential,86.545
42433292,42428468,1,residential,80.78
42433292,42449582,1,residential,75.511
42433295,42433292,1,residential,76.096
42433295,42456211,1,residential,123.403
42433298,42433295,1,residential,75.568
42433298,42456303,1,residential,117.861
42433302,4158680481,1,residential,129.971
42433302,42448430,1,residential,213.839
42433324,588455858,1,residential,26.028
42433324,42437135,1,residential,64.403
42433330,42440347,1,residential,73.361
42433330,673008453,1,residential,119.006
42433339,42442656,0,secondary,82.265
42433339,42442651,0,secondary,85.071
42433346,42427768,0,tertiary,80.059
42433346,42433151,1,residential,133.989
42433346,42451932,0,tertiary,132.725
42433377,42433385,1,secondary,163.534
42433385,4779073677,1,secondary,82.473
42433385,42449010,1,residential,68.791
42433408,42424025,1,secondary,83.255
42433408,589929417,0,secondary,200.155
42433513,42456101,1,residential,315.821
42433513,42450468,0,residential,212.948
42433537,42435910,1,residential,75.412
42433537,42433539,0,secondary,232.249
42433537,588455742,0,secondary,67.881
42433539,42453691,1,residential,65.327
42433539,42433542,0,secondary,52.065
42433539,42433537,0,secondary,232.249
42433542,42433539,0,secondary,52.065
42433542,42433543,0,secondary,82.138
42433542,42435920,1,residential,78.26
42433542,42429636,1,residential,61.368
42433543,42433542,0,secondary,82.138
42433543,42457821,0,secondary,19.146
42433545,5407894891,0,secondary,193.743
42433545,42437972,1,primary,58.369
42433545,42457821,0,secondary,21.681
42433550,42435925,1,residential,75.392
42433550,42433551,0,secondary,128.636
42433550,5407894891,0,secondary,128.373
42433551,42440408,0,residential,189.032
42433551,42433553,0,secondary,155.978
42433551,42433550,0,secondary,128.636
42433553,588455700,1,residential,76.281
42433553,42433554,0,secondary,53.88
42433553,42433551,0,secondary,155.978
42433554,42427335,0,secondary,87.214
42433554,42433553,0,secondary,53.88
42433554,42435931,0,secondary,85.181
42433554,42433555,0,secondary,124.723
42433555,4375208206,1,residential,68.369
42433555,42433554,0,secondary,124.723
42433557,42452107,0,primary,29.63
42433557,42433555,1,secondary,34.709
42433557,4375208206,0,primary,50.818
42433564,42427915,0,secondary,85.62
42433564,42435308,0,secondary,80.515
42433565,42443280,1,primary,82.962
42433565,42433564,1,residential,270.388
42433567,42433565,1,residential,273.406
42433567,42437305,1,primary,81.847
42433569,42437312,0,secondary,89.758
42433569,42431027,1,residential,141.7
42433569,42441587,0,secondary,84.102
42433573,42440825,0,primary,50.45
42433573,42440829,0,primary,81.084
42433574,42452040,1,secondary,76.577
42433574,42433573,1,residential,148.524
42433577,42432148,1,residential,163.321
42433577,42442273,1,residential,76.182
42433578,42433577,1,residential,160.493
42433578,42454423,1,residential,80.007
42433581,1919595926,1,residential,16.816
42433581,1692433924,0,residential,139.927
42433581,42448558,1,primary,80.366
42433587,42449817,1,residential,78.443
42433587,42456205,1,residential,76.698
42433604,42443950,1,secondary,78.704
42433604,42445910,1,residential,154.451
42433611,42428268,1,residential,141.489
42433611,42439960,1,secondary,79.113
42433620,42435654,1,secondary,79.21
42433620,42433611,1,residential,273.82
42433625,4491359481,1,primary,80.564
42433644,42423885,1,primary,80.127
42433712,42433715,0,residential,79.387
42433712,246901366,0,residential,160.156
42433715,42433718,0,residential,79.233
42433715,42433712,0,residential,79.387
42433715,279152444,0,residential,36.286
42433718,42427411,0,residential,85.937
42433718,42433715,0,residential,79.233
42433718,42437819,0,residential,32.637
42433743,2141026499,0,secondary,17.339
42433743,4016646214,0,secondary,238.648
42433779,3099327948,1,residential,13.528
42433779,42440376,1,secondary,78.566
42433781,2141026520,1,residential,14.557
42433781,42439897,1,primary,78.514
42433785,42433781,1,residential,266.542
42433785,42435860,0,secondary,78.848
42433785,42435858,0,secondary,79.484
42433789,42439601,0,tertiary,78.776
42433789,42439599,0,tertiary,79.42
42433789,42433785,1,residential,133.088
42433797,42442613,0,secondary,78.867
42433797,42442609,0,secondary,79.001
42433800,42433797,1,residential,134.054
42433800,42453757,1,residential,85.231
42433811,42428917,1,residential,185.271
42433821,42430233,1,residential,129.64
42433821,42451987,1,residential,31.247
42433822,42433821,1,residential,81.005
42433822,42430803,1,residential,43.638
42433822,42451987,1,residential,71.116
42433834,42426747,0,primary,62.07
42433834,42444360,1,residential,62.87
42433834,42431898,0,primary,64.932
42433927,42435497,1,secondary,188.087
